gene_id,gene_name
ENSG00000253649.5,PRSS51
ENSG00000253710.4,ALG11
ENSG00000253719.4,ATXN7L3B
ENSG00000253729.8,PRKDC
ENSG00000253731.3,PCDHGA6
ENSG00000253767.2,PCDHGA8
ENSG00000253797.2,UTP14C
ENSG00000253831.3,ETV3L
ENSG00000253846.2,PCDHGA10
ENSG00000253873.6,PCDHGA11
ENSG00000253910.2,PCDHGB2
ENSG00000253953.3,PCDHGB4
ENSG00000253958.2,CLDN23
ENSG00000254004.7,ZNF260
ENSG00000254087.8,LYN
ENSG00000254093.9,PINX1
ENSG00000254122.3,PCDHGB7
ENSG00000254126.8,CD8B2
ENSG00000254206.5,NPIPB11
ENSG00000254221.2,PCDHGB1
ENSG00000254245.3,PCDHGA3
ENSG00000254402.7,LRRC24
ENSG00000254413.8,CHKB-CPT1B
ENSG00000254415.3,SIGLEC14
ENSG00000254440.3,PBOV1
ENSG00000254445.1,HSPB2-C11orf52
ENSG00000254466.2,OR4D10
ENSG00000254469.7,AP002495.1
ENSG00000254470.3,AP5B1
ENSG00000254505.11,CHMP4A
ENSG00000254521.7,SIGLEC12
ENSG00000254535.4,PABPC4L
ENSG00000254536.2,AL360181.3
ENSG00000254550.1,OMP
ENSG00000254553.1,AL033529.1
ENSG00000254585.5,MAGEL2
ENSG00000254598.3,CSNK2A3
ENSG00000254636.1,ARMS2
ENSG00000254647.7,INS
ENSG00000254656.3,RTL1
ENSG00000254673.1,AC110275.1
ENSG00000254685.6,FPGT
ENSG00000254692.1,AL136295.1
ENSG00000254706.3,AL512785.2
ENSG00000254709.8,IGLL5
ENSG00000254726.3,MEX3A
ENSG00000254732.2,AP001931.1
ENSG00000254737.2,OR10G4
ENSG00000254772.10,EEF1G
ENSG00000254788.7,CKLF-CMTM1
ENSG00000254806.5,SYS1-DBNDD2
ENSG00000254827.6,SLC22A18AS
ENSG00000254834.4,OR5M10
ENSG00000254852.8,NPIPA2
ENSG00000254858.10,MPV17L2
ENSG00000254870.5,ATP6V1G2-DDX39B
ENSG00000254901.8,BORCS8
ENSG00000254959.6,INMT-MINDY4
ENSG00000254979.5,AP000781.2
ENSG00000254986.7,DPP3
ENSG00000254995.4,STX16-NPEPL1
ENSG00000254996.5,ANKHD1-EIF4EBP3
ENSG00000254997.4,KRTAP5-9
ENSG00000254999.4,BRK1
ENSG00000255009.4,UBTFL1
ENSG00000255012.2,OR5M1
ENSG00000255054.3,AL020996.2
ENSG00000255071.3,SAA2-SAA4
ENSG00000255072.2,PIGY
ENSG00000255073.8,ZFP91-CNTF
ENSG00000255104.8,AC005324.3
ENSG00000255112.3,CHMP1B
ENSG00000255150.2,EID3
ENSG00000255151.2,GLYATL1B
ENSG00000255152.8,MSH5-SAPCD1
ENSG00000255154.8,HTD2
ENSG00000255181.3,CCDC166
ENSG00000255192.6,NANOGP8
ENSG00000255221.3,CARD17
ENSG00000255223.4,OR5M11
ENSG00000255245.4,FXYD6-FXYD2
ENSG00000255251.1,PRR23D1
ENSG00000255274.9,SMIM35
ENSG00000255292.9,AP002884.2
ENSG00000255298.4,OR8G5
ENSG00000255302.5,EID1
ENSG00000255307.1,OR52B2
ENSG00000255330.9,AL096711.2
ENSG00000255339.6,AL133352.1
ENSG00000255346.10,NOX5
ENSG00000255359.3,CCDC179
ENSG00000255374.3,TAS2R43
ENSG00000255378.1,PRR23D2
ENSG00000255393.2,OOSP4B
ENSG00000255398.3,HCAR3
ENSG00000255408.4,PCDHA3
ENSG00000255423.1,EBLN2
ENSG00000255432.1,AP001458.2
ENSG00000255439.6,AC135050.2
ENSG00000255501.3,CARD18
ENSG00000255508.7,AP002990.1
ENSG00000255524.7,NPIPB8
ENSG00000255526.6,NEDD8-MDP1
ENSG00000255529.9,POLR2M
ENSG00000255552.7,LY6G6E
ENSG00000255561.7,FDXACB1
ENSG00000255582.1,OR10G2
ENSG00000255587.9,RAB44
ENSG00000255639.3,AC005833.1
ENSG00000255641.1,AC068775.1
ENSG00000255663.1,AP002373.1
ENSG00000255690.3,TRIL
ENSG00000255713.2,OR4D2
ENSG00000255730.5,AC011462.1
ENSG00000255804.2,OR6J1
ENSG00000255819.7,KLRC4-KLRK1
ENSG00000255823.5,MTRNR2L8
ENSG00000255833.2,TIFAB
ENSG00000255835.1,AL117348.2
ENSG00000255837.1,TAS2R20
ENSG00000255855.2,KDM4F
ENSG00000255872.3,AL138752.2
ENSG00000255974.8,CYP2A6
ENSG00000256029.6,AL590560.2
ENSG00000256043.4,CTSO
ENSG00000256045.3,MTRNR2L10
ENSG00000256053.9,COA8
ENSG00000256060.3,TRAPPC2B
ENSG00000256061.7,DNAAF4
ENSG00000256087.7,ZNF432
ENSG00000256100.1,AP000721.1
ENSG00000256162.2,SMLR1
ENSG00000256188.3,TAS2R30
ENSG00000256206.2,AC018523.2
ENSG00000256222.3,MTRNR2L3
ENSG00000256223.6,ZNF10
ENSG00000256229.8,ZNF486
ENSG00000256235.2,SMIM3
ENSG00000256269.10,HMBS
ENSG00000256294.8,ZNF225
ENSG00000256349.1,AP002748.5
ENSG00000256374.2,PPIAL4D
ENSG00000256394.3,ASIC5
ENSG00000256407.2,AL357673.1
ENSG00000256436.1,TAS2R31
ENSG00000256453.2,DND1
ENSG00000256463.8,SALL3
ENSG00000256500.6,AL139300.1
ENSG00000256514.1,AP003419.1
ENSG00000256525.8,POLG2
ENSG00000256537.5,SMIM10L1
ENSG00000256566.1,AL049650.1
ENSG00000256574.8,OR13A1
ENSG00000256591.5,AP003108.2
ENSG00000256618.2,MTRNR2L1
ENSG00000256646.8,AC010132.3
ENSG00000256660.6,CLEC12B
ENSG00000256671.6,LIMS4
ENSG00000256683.7,ZNF350
ENSG00000256713.8,PGA5
ENSG00000256762.1,STH
ENSG00000256771.4,ZNF253
ENSG00000256797.1,KLRF2
ENSG00000256806.6,C17orf100
ENSG00000256812.2,CAPNS2
ENSG00000256825.4,AC026786.1
ENSG00000256861.1,AC048338.1
ENSG00000256870.3,SLC5A8
ENSG00000256892.2,MTRNR2L7
ENSG00000256950.2,AC069503.2
ENSG00000256966.6,AL513165.2
ENSG00000256977.12,LIMS3
ENSG00000256980.5,KHDC1L
ENSG00000257008.6,GPR142
ENSG00000257017.9,HP
ENSG00000257046.5,SLCO1B3-SLCO1B7
ENSG00000257057.3,C11orf97
ENSG00000257062.6,AC022335.1
ENSG00000257065.1,AL049844.1
ENSG00000257093.7,DENND11
ENSG00000257103.8,LSM14A
ENSG00000257108.2,NHLRC4
ENSG00000257115.1,OR11H12
ENSG00000257138.1,TAS2R38
ENSG00000257184.3,AC004080.3
ENSG00000257207.5,AC112229.3
ENSG00000257218.6,GATC
ENSG00000257315.3,ZBED6
ENSG00000257335.8,MGAM
ENSG00000257341.5,AL928654.3
ENSG00000257355.1,AC008770.1
ENSG00000257365.8,FNTB
ENSG00000257390.5,AC023055.1
ENSG00000257411.2,AC034102.2
ENSG00000257446.4,ZNF878
ENSG00000257520.2,SFTA3
ENSG00000257524.6,AL157935.2
ENSG00000257529.5,RPL36A-HNRNPH2
ENSG00000257591.6,ZNF625
ENSG00000257594.4,GALNT4
ENSG00000257704.4,INAFM1
ENSG00000257727.6,CNPY2
ENSG00000257743.8,MGAM2
ENSG00000257767.3,AC002996.1
ENSG00000257921.6,AC025165.3
ENSG00000257923.12,CUX1
ENSG00000257949.7,TEN1
ENSG00000257950.3,P2RX5-TAX1BP3
ENSG00000257987.6,TEX49
ENSG00000258052.1,AC025263.2
ENSG00000258064.1,AC073612.1
ENSG00000258083.2,OR9A4
ENSG00000258102.5,MAP1LC3B2
ENSG00000258223.6,PRSS58
ENSG00000258227.7,CLEC5A
ENSG00000258289.8,CHURC1
ENSG00000258311.5,AC009779.3
ENSG00000258315.5,C17orf49
ENSG00000258366.9,RTEL1
ENSG00000258388.7,PPT2-EGFL8
ENSG00000258405.11,ZNF578
ENSG00000258417.3,AC100868.1
ENSG00000258429.2,PDF
ENSG00000258436.1,RNASE12
ENSG00000258453.3,OR11H2
ENSG00000258461.5,AC012651.1
ENSG00000258465.8,AL139011.2
ENSG00000258466.5,AL049779.1
ENSG00000258472.9,AC005726.1
ENSG00000258484.4,SPESP1
ENSG00000258529.5,AP001781.2
ENSG00000258539.1,AC068896.1
ENSG00000258555.6,SPECC1L-ADORA2A
ENSG00000258588.3,TRIM6-TRIM34
ENSG00000258643.6,BCL2L2-PABPN1
ENSG00000258644.6,SYNJ2BP-COX16
ENSG00000258653.3,AC005520.1
ENSG00000258659.7,TRIM34
ENSG00000258674.5,AC011448.1
ENSG00000258677.2,AC022826.2
ENSG00000258691.1,AL355102.2
ENSG00000258713.3,C20orf141
ENSG00000258724.1,AC105001.2
ENSG00000258728.1,AL162231.3
ENSG00000258790.1,AL121594.1
ENSG00000258817.1,OR4C13
ENSG00000258818.4,RNASE4
ENSG00000258830.1,AC137834.1
ENSG00000258839.4,MC1R
ENSG00000258864.1,AC008575.1
ENSG00000258873.3,DUXA
ENSG00000258881.6,AC007040.2
ENSG00000258890.7,CEP95
ENSG00000258947.7,TUBB3
ENSG00000258984.5,UBE2F-SCLY
ENSG00000258986.7,TMEM179
ENSG00000258989.1,AL355916.3
ENSG00000258992.7,TSPY1
ENSG00000259024.6,TVP23C-CDRT4
ENSG00000259030.7,FPGT-TNNI3K
ENSG00000259040.5,BLOC1S5-TXNDC5
ENSG00000259060.7,AL163195.3
ENSG00000259066.5,AL110118.1
ENSG00000259075.6,POC1B-GALNT4
ENSG00000259112.2,NDUFC2-KCTD14
ENSG00000259120.3,SMIM6
ENSG00000259132.1,AL132780.3
ENSG00000259164.1,AC007375.2
ENSG00000259171.1,AL163636.1
ENSG00000259207.9,ITGB3
ENSG00000259224.2,SLC35G6
ENSG00000259288.7,BUB1B-PAK6
ENSG00000259305.6,ZHX1-C8orf76
ENSG00000259316.12,AC087632.2
ENSG00000259330.3,INAFM2
ENSG00000259332.3,ST20-MTHFS
ENSG00000259371.2,AL136295.3
ENSG00000259384.7,GH1
ENSG00000259399.1,TGIF2-RAB5IF
ENSG00000259417.3,CTXND1
ENSG00000259431.6,THTPA
ENSG00000259494.2,MRPL46
ENSG00000259522.3,AL136295.4
ENSG00000259529.2,AL136295.5
ENSG00000259571.2,BLID
ENSG00000259680.5,AC136428.1
ENSG00000259753.1,AC068234.1
ENSG00000259784.1,AC093525.1
ENSG00000259803.7,SLC22A31
ENSG00000259823.6,LYPD8
ENSG00000259900.5,AC026464.1
ENSG00000259916.1,AL845331.1
ENSG00000259956.2,RBM15B
ENSG00000260001.6,TGFBR3L
ENSG00000260007.3,AC107871.1
ENSG00000260027.5,HOXB7
ENSG00000260092.1,AC009163.3
ENSG00000260097.3,SPDYE6
ENSG00000260170.1,AC090527.2
ENSG00000260220.7,CCDC187
ENSG00000260230.5,FRRS1L
ENSG00000260234.5,AC020636.2
ENSG00000260238.6,PMF1-BGLAP
ENSG00000260272.1,AC093525.2
ENSG00000260286.4,ARMH2
ENSG00000260287.4,TBC1D3G
ENSG00000260314.3,MRC1
ENSG00000260325.2,HSPB9
ENSG00000260342.2,AC138811.2
ENSG00000260371.1,AC026464.3
ENSG00000260428.3,SCX
ENSG00000260456.7,C16orf95
ENSG00000260458.3,KCNJ18
ENSG00000260537.2,AC012184.2
ENSG00000260548.1,AL035425.2
ENSG00000260596.5,DUX4
ENSG00000260643.2,AC092718.3
ENSG00000260691.6,ANKRD20A1
ENSG00000260729.1,AC009690.1
ENSG00000260734.6,TLE7
ENSG00000260802.1,SERTM2
ENSG00000260836.2,AC245033.1
ENSG00000260851.7,AC010542.3
ENSG00000260861.6,AL049634.2
ENSG00000260903.3,XKR7
ENSG00000260914.3,AC026464.4
ENSG00000260916.7,CCPG1
ENSG00000261052.6,SULT1A3
ENSG00000261115.6,TMEM178B
ENSG00000261130.5,AC140504.1
ENSG00000261147.1,AC091167.2
ENSG00000261150.3,EPPK1
ENSG00000261210.8,CLEC19A
ENSG00000261221.4,ZNF865
ENSG00000261236.8,BOP1
ENSG00000261247.1,GOLGA8T
ENSG00000261272.1,MUC22
ENSG00000261308.3,FIGNL2
ENSG00000261341.6,AC010325.1
ENSG00000261371.6,PECAM1
ENSG00000261408.7,TEN1-CDK3
ENSG00000261456.6,TUBB8
ENSG00000261459.1,AC002310.4
ENSG00000261509.6,TP53TG3B
ENSG00000261582.1,AL121753.1
ENSG00000261587.2,TMEM249
ENSG00000261594.4,TPBGL
ENSG00000261609.8,GAN
ENSG00000261611.6,AC010547.4
ENSG00000261649.6,GOLGA6L7
ENSG00000261652.3,C15orf65
ENSG00000261667.1,LY6L
ENSG00000261678.3,SCRT1
ENSG00000261701.7,HPR
ENSG00000261717.5,AC009163.5
ENSG00000261732.1,AL031708.1
ENSG00000261739.2,GOLGA8S
ENSG00000261740.6,BOLA2-SMG1P6
ENSG00000261787.2,TCF24
ENSG00000261793.1,AL929554.1
ENSG00000261794.1,GOLGA8H
ENSG00000261796.1,ISY1-RAB43
ENSG00000261832.6,AC138894.1
ENSG00000261857.7,MIA
ENSG00000261873.2,SMIM36
ENSG00000261884.2,AC040162.1
ENSG00000261915.6,AC026954.2
ENSG00000261934.2,PCDHGA9
ENSG00000261949.6,GFY
ENSG00000262152.7,LINC00514
ENSG00000262165.2,AC233723.1
ENSG00000262179.3,MYMX
ENSG00000262209.3,PCDHGB3
ENSG00000262246.6,CORO7
ENSG00000262302.1,AC003688.1
ENSG00000262304.2,AC027796.3
ENSG00000262406.3,MMP12
ENSG00000262461.6,SPDYE9
ENSG00000262481.5,TMEM256-PLSCR3
ENSG00000262484.1,CCER2
ENSG00000262526.2,AC120057.2
ENSG00000262543.2,SMIM28
ENSG00000262560.1,AC018512.1
ENSG00000262576.3,PCDHGA4
ENSG00000262628.1,OR1D5
ENSG00000262633.2,AC005670.2
ENSG00000262655.4,SPON1
ENSG00000262660.1,AC139530.2
ENSG00000262664.3,OVCA2
ENSG00000262730.1,AC104581.2
ENSG00000262814.8,MRPL12
ENSG00000262874.2,C19orf84
ENSG00000262919.8,CCNQ
ENSG00000263001.7,GTF2I
ENSG00000263002.8,ZNF234
ENSG00000263020.6,AL662899.2
ENSG00000263155.6,MYZAP
ENSG00000263201.1,DPEP2NB
ENSG00000263264.2,AC119396.1
ENSG00000263353.3,PPIAL4A
ENSG00000263429.3,TMEM238L
ENSG00000263464.2,PPIAL4C
ENSG00000263465.4,SRSF8
ENSG00000263513.5,FAM72C
ENSG00000263528.8,IKBKE
ENSG00000263620.1,AC129492.3
ENSG00000263639.7,MSMB
ENSG00000263715.7,LINC02210-CRHR1
ENSG00000263761.3,GDF2
ENSG00000263809.1,AC135178.3
ENSG00000263874.2,LINC00672
ENSG00000263956.6,NBPF11
ENSG00000263961.8,RHEX
ENSG00000264006.8,AKR1C8P
ENSG00000264058.2,AC073508.2
ENSG00000264187.1,AC055811.2
ENSG00000264230.9,ANXA8L1
ENSG00000264324.1,AC006030.1
ENSG00000264343.6,NOTCH2NLA
ENSG00000264364.3,DYNLL2
ENSG00000264424.1,MYH4
ENSG00000264522.6,OTUD7B
ENSG00000264545.2,AL359922.1
ENSG00000264668.2,AC138696.1
ENSG00000264717.5,NPY4R2
ENSG00000264813.6,AC113554.1
ENSG00000265107.3,GJA5
ENSG00000265118.5,AC134669.1
ENSG00000265190.7,ANXA8
ENSG00000265203.2,RBP3
ENSG00000265241.7,RBM8A
ENSG00000265303.1,AC099850.2
ENSG00000265354.4,TIMM23
ENSG00000265491.5,RNF115
ENSG00000265590.10,CFAP298-TCP10L
ENSG00000265681.7,RPL17
ENSG00000265690.7,AC074143.1
ENSG00000265763.4,ZNF488
ENSG00000265808.4,SEC22B
ENSG00000265817.4,FSBP
ENSG00000265818.1,EEF1E1-BLOC1S5
ENSG00000265972.6,TXNIP
ENSG00000266028.7,SRGAP2
ENSG00000266074.10,BAHCC1
ENSG00000266076.1,AC004805.1
ENSG00000266086.3,AC015813.2
ENSG00000266094.8,RASSF5
ENSG00000266173.7,STRADA
ENSG00000266202.1,AC005697.1
ENSG00000266265.4,KLF14
ENSG00000266302.6,AC098850.3
ENSG00000266338.6,NBPF15
ENSG00000266412.5,NCOA4
ENSG00000266472.6,MRPS21
ENSG00000266524.3,GDF10
ENSG00000266714.9,MYO15B
ENSG00000266728.5,AC015688.4
ENSG00000266826.2,IGBP1P2
ENSG00000266953.6,AC092073.1
ENSG00000266964.6,FXYD1
ENSG00000266967.7,AARSD1
ENSG00000266997.2,AC090227.2
ENSG00000267001.1,AC006538.2
ENSG00000267022.1,AC067968.1
ENSG00000267041.6,ZNF850
ENSG00000267059.2,AC005943.1
ENSG00000267060.7,PTGES3L
ENSG00000267110.1,AC010327.2
ENSG00000267120.3,AD000671.2
ENSG00000267127.7,AC090360.1
ENSG00000267140.1,AC007998.2
ENSG00000267157.1,AC011499.1
ENSG00000267168.1,AC005837.2
ENSG00000267173.1,AC245748.1
ENSG00000267179.1,AC008770.2
ENSG00000267206.6,LCN6
ENSG00000267221.3,C17orf113
ENSG00000267228.7,AC012254.2
ENSG00000267261.5,AC099811.2
ENSG00000267281.2,ATF7-NPFF
ENSG00000267303.1,AC011511.4
ENSG00000267314.1,AC104532.1
ENSG00000267318.1,AC005702.1
ENSG00000267335.2,AC008687.1
ENSG00000267360.6,AC012309.1
ENSG00000267368.1,UPK3BL1
ENSG00000267385.1,AC011498.4
ENSG00000267426.5,AC087289.3
ENSG00000267467.4,APOC4
ENSG00000267477.1,AC008481.3
ENSG00000267508.6,ZNF285
ENSG00000267534.4,S1PR2
ENSG00000267552.6,AC093227.2
ENSG00000267561.2,AC093155.3
ENSG00000267618.5,AC004223.3
ENSG00000267631.5,CGB1
ENSG00000267645.5,AC105052.3
ENSG00000267673.6,FDX2
ENSG00000267680.5,ZNF224
ENSG00000267699.2,AC091551.1
ENSG00000267706.3,AC020922.1
ENSG00000267710.9,EDDM13
ENSG00000267740.5,AC024592.3
ENSG00000267748.4,AC011479.1
ENSG00000267795.6,SMIM22
ENSG00000267796.8,LIN37
ENSG00000267855.6,NDUFA7
ENSG00000267881.2,AC243967.1
ENSG00000267909.3,CCDC177
ENSG00000267952.1,AC008878.1
ENSG00000267978.5,MAGEA9B
ENSG00000268009.6,SSX4
ENSG00000268041.2,ERFL
ENSG00000268043.7,NBPF12
ENSG00000268083.5,AC008982.1
ENSG00000268089.3,GABRQ
ENSG00000268104.3,SLC6A14
ENSG00000268107.6,AC003005.1
ENSG00000268133.1,AC003002.1
ENSG00000268163.1,AC004076.1
ENSG00000268173.3,AC007192.1
ENSG00000268182.6,SMIM17
ENSG00000268193.5,AC002985.1
ENSG00000268221.6,OPN1MW
ENSG00000268223.6,ARL14EPL
ENSG00000268235.7,TCP11X1
ENSG00000268279.4,AC090004.1
ENSG00000268320.4,SCGB1C2
ENSG00000268350.7,FAM156A
ENSG00000268361.1,L34079.1
ENSG00000268400.5,AC008763.2
ENSG00000268434.5,AC011530.1
ENSG00000268447.6,SSX2B
ENSG00000268465.1,AC008403.1
ENSG00000268480.3,NFILZ
ENSG00000268500.5,AC018755.2
ENSG00000268533.1,AC003002.2
ENSG00000268606.5,MAGEA2
ENSG00000268614.1,AC008878.2
ENSG00000268629.8,TEX13A
ENSG00000268643.2,AC006486.1
ENSG00000268651.3,CTAG1A
ENSG00000268655.2,AC008687.4
ENSG00000268696.3,ZNF723
ENSG00000268738.3,HSFX2
ENSG00000268750.7,AC010522.1
ENSG00000268790.5,AC008764.4
ENSG00000268797.1,AC008537.1
ENSG00000268799.4,H3Y2
ENSG00000268861.7,AC008878.3
ENSG00000268870.1,AC008758.5
ENSG00000268902.3,CSAG2
ENSG00000268916.6,CSAG3
ENSG00000268940.5,CT45A1
ENSG00000268964.3,ERVV-2
ENSG00000268975.2,MIA-RAB4B
ENSG00000268988.1,SPANXN2
ENSG00000268994.3,FAM236B
ENSG00000269026.2,AC003006.1
ENSG00000269028.3,MTRNR2L12
ENSG00000269035.1,AC010319.2
ENSG00000269058.6,CALR3
ENSG00000269067.2,ZNF728
ENSG00000269095.1,AC010646.1
ENSG00000269096.7,CT45A3
ENSG00000269113.4,TRABD2B
ENSG00000269179.1,AC011452.1
ENSG00000269190.6,FBXO17
ENSG00000269226.7,TMSB15B
ENSG00000269237.1,AC010615.4
ENSG00000269242.1,AC010422.3
ENSG00000269307.1,AC010463.1
ENSG00000269313.5,MAGIX
ENSG00000269335.6,IKBKG
ENSG00000269343.9,ZNF587B
ENSG00000269403.1,AC008750.7
ENSG00000269404.7,SPIB
ENSG00000269405.7,NXF2
ENSG00000269433.3,OPN1MW3
ENSG00000269437.7,NXF2B
ENSG00000269466.4,H3Y1
ENSG00000269469.1,AC010619.1
ENSG00000269476.1,AC010326.2
ENSG00000269502.5,DMRTC1
ENSG00000269526.1,ERVV-1
ENSG00000269533.5,AC003002.3
ENSG00000269547.1,AC011455.2
ENSG00000269556.8,TMEM185A
ENSG00000269586.7,CT45A10
ENSG00000269590.1,AC010422.5
ENSG00000269693.1,AC010422.6
ENSG00000269699.6,ZIM2
ENSG00000269711.1,AC008763.3
ENSG00000269713.7,NBPF9
ENSG00000269720.2,CCDC194
ENSG00000269741.5,AC011473.4
ENSG00000269743.3,SLC25A53
ENSG00000269755.1,AC008758.6
ENSG00000269791.5,SSX4B
ENSG00000269855.2,RNF225
ENSG00000269858.6,EGLN2
ENSG00000269891.2,ARHGAP19-SLIT1
ENSG00000269897.5,COMMD3-BMI1
ENSG00000269955.2,FMC1-LUC7L2
ENSG00000269964.3,MEI4
ENSG00000270011.7,ZNF559-ZNF177
ENSG00000270099.1,AL365273.2
ENSG00000270106.6,TSNAX-DISC1
ENSG00000270136.6,MICOS10-NBL1
ENSG00000270149.5,AL591806.2
ENSG00000270170.2,NCBP2AS2
ENSG00000270181.3,BIVM-ERCC5
ENSG00000270188.1,MTRNR2L11
ENSG00000270249.2,AC093668.1
ENSG00000270276.2,H4C15
ENSG00000270299.1,AL121758.1
ENSG00000270316.1,BORCS7-ASMT
ENSG00000270339.3,PPIAL4H
ENSG00000270379.6,HEATR9
ENSG00000270394.4,MTRNR2L13
ENSG00000270601.4,PRAMEF5
ENSG00000270617.1,URGCP-MRPS24
ENSG00000270629.6,NBPF14
ENSG00000270647.6,TAF15
ENSG00000270672.1,MTRNR2L6
ENSG00000270757.1,HSPE1-MOB4
ENSG00000270765.6,GAS2L2
ENSG00000270800.3,RPS10-NUDT3
ENSG00000270806.2,C17orf50
ENSG00000270882.2,H4C14
ENSG00000270885.2,RASL10B
ENSG00000270946.6,CT45A9
ENSG00000271079.1,CTAGE15
ENSG00000271092.5,TLCD4-RWDD3
ENSG00000271271.6,UGT2A2
ENSG00000271303.2,SRXN1
ENSG00000271321.1,CTAGE6
ENSG00000271383.7,NBPF19
ENSG00000271425.9,NBPF10
ENSG00000271447.6,MMP28
ENSG00000271449.8,CT45A2
ENSG00000271503.6,CCL5
ENSG00000271567.1,PPIAL4E
ENSG00000271601.4,LIX1L
ENSG00000271605.6,MILR1
ENSG00000271698.1,AC233992.2
ENSG00000271723.5,MROH7-TTC4
ENSG00000271741.1,AC114490.2
ENSG00000271793.1,AL589666.1
ENSG00000271810.5,AL603832.3
ENSG00000271824.2,SMIM32
ENSG00000271949.1,AC093423.3
ENSG00000272031.3,ANKRD34A
ENSG00000272047.3,GTF2H5
ENSG00000272104.1,Z84492.2
ENSG00000272162.1,AL024498.2
ENSG00000272196.2,H2AC19
ENSG00000272297.2,AC018709.1
ENSG00000272305.5,AC096887.1
ENSG00000272325.2,NUDT3
ENSG00000272333.7,KMT2B
ENSG00000272391.6,POM121C
ENSG00000272398.6,CD24
ENSG00000272410.5,AC022384.1
ENSG00000272414.6,FAM47E-STBD1
ENSG00000272442.2,AL353588.1
ENSG00000272514.6,CFAP206
ENSG00000272573.6,MUSTN1
ENSG00000272602.6,ZNF595
ENSG00000272617.3,AC026464.6
ENSG00000272636.4,DOC2B
ENSG00000272647.3,AC005020.2
ENSG00000272674.3,PCDHB16
ENSG00000272741.1,AC069257.3
ENSG00000272772.1,AC104109.3
ENSG00000272804.3,KRTAP10-7
ENSG00000272822.2,AC073610.2
ENSG00000272886.6,DCP1A
ENSG00000272896.1,AL355987.3
ENSG00000272897.5,AL109827.1
ENSG00000272899.4,ATP6V1FNB
ENSG00000272916.5,AC022400.5
ENSG00000272921.1,AC005832.4
ENSG00000272968.5,RBAK-RBAKDN
ENSG00000273003.1,ARL2-SNX15
ENSG00000273025.1,AC009690.3
ENSG00000273045.7,C2orf15
ENSG00000273047.1,AL121845.2
ENSG00000273049.1,AC012531.3
ENSG00000273079.6,GRIN2B
ENSG00000273088.2,AL713999.2
ENSG00000273111.6,LYPD4
ENSG00000273136.7,NBPF26
ENSG00000273154.3,AL121845.3
ENSG00000273155.1,AC092587.1
ENSG00000273167.1,AL359736.1
ENSG00000273171.1,AC002094.3
ENSG00000273173.5,SNURF
ENSG00000273213.3,H3-2
ENSG00000273217.1,AC008695.1
ENSG00000273238.3,TMEM271
ENSG00000273259.3,AL049839.2
ENSG00000273269.3,AC073283.3
ENSG00000273274.2,ZBTB8B
ENSG00000273291.5,AC092042.3
ENSG00000273294.1,C1QTNF3-AMACR
ENSG00000273331.1,TM4SF19-TCTEX1D2
ENSG00000273398.6,AC017083.3
ENSG00000273513.1,TBC1D3K
ENSG00000273514.1,FOXD4L6
ENSG00000273520.5,SPDYE8
ENSG00000273540.4,AGBL1
ENSG00000273542.2,H4C12
ENSG00000273559.5,CWC25
ENSG00000273590.4,SMIM11B
ENSG00000273604.2,EPOP
ENSG00000273611.5,ZNHIT3
ENSG00000273696.4,CT45A7
ENSG00000273703.2,H2BC14
ENSG00000273706.5,LHX1
ENSG00000273734.1,AC005258.1
ENSG00000273749.5,CYFIP1
ENSG00000273777.5,CEACAM20
ENSG00000273802.2,H2BC8
ENSG00000273820.2,USP27X
ENSG00000273841.5,TAF9
ENSG00000273899.5,NOL12
ENSG00000273976.2,GOLGA6L1
ENSG00000273983.1,H3C8
ENSG00000274049.4,INO80B-WBP1
ENSG00000274070.2,CASTOR2
ENSG00000274102.2,OR4M2
ENSG00000274180.1,NATD1
ENSG00000274183.2,H2AB1
ENSG00000274209.4,ANTXRL
ENSG00000274211.6,SOCS7
ENSG00000274226.5,TBC1D3H
ENSG00000274252.1,GGTLC3
ENSG00000274274.1,GAGE13
ENSG00000274276.4,CBSL
ENSG00000274286.2,ADRA2B
ENSG00000274290.3,H2BC6
ENSG00000274322.1,AL136531.2
ENSG00000274349.4,ZNF658
ENSG00000274386.5,TMEM269
ENSG00000274391.5,TPTE
ENSG00000274419.6,TBC1D3D
ENSG00000274443.4,C8orf89
ENSG00000274512.5,TBC1D3L
ENSG00000274523.5,RCC1L
ENSG00000274529.5,SEBOX
ENSG00000274559.3,CU639417.1
ENSG00000274588.2,DGKK
ENSG00000274600.1,RIMBP3B
ENSG00000274611.3,TBC1D3
ENSG00000274618.2,H4C6
ENSG00000274641.2,H2BC17
ENSG00000274736.5,CCL23
ENSG00000274749.1,KRTAP7-1
ENSG00000274750.2,H3C6
ENSG00000274764.6,PRAMEF27
ENSG00000274791.1,F8A2
ENSG00000274808.5,TBC1D3B
ENSG00000274810.4,NPHP3-ACAD11
ENSG00000274933.5,TBC1D3I
ENSG00000274944.4,AL139260.3
ENSG00000274997.2,H2AC12
ENSG00000275004.4,ZNF280B
ENSG00000275023.5,MLLT6
ENSG00000275034.2,TP53TG3E
ENSG00000275052.5,PPP4R3B
ENSG00000275066.5,SYNRG
ENSG00000275074.2,NUDT18
ENSG00000275111.5,ZNF2
ENSG00000275113.1,GAGE2E
ENSG00000275126.2,H4C13
ENSG00000275152.5,CCL16
ENSG00000275163.1,AC117457.1
ENSG00000275183.2,LENG9
